longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
4.697284,50.86744,Sale,295000,Appartment,Flat,33729,3000,,Normal,66,1,1,True,,False,Negotiable,Vlaams brabant,naamsesteenweg,44,,,,,,
4.3658769,50.9015456,Sale,389000,House,House,40088,1800,1947,Normal,153,3,1,False,20,False,On contract,Vlaams brabant,romeinsesteenweg,279,,100,,,,False
4.32626152,50.99390857,Sale,495000,House,House,33657,1861,2026,New,170,3,1,False,15,False,,Vlaams brabant,breemweg wolvertem,,,,,65,,
4.2873286,50.7855938,Sale,545000,House,House,40373,1600,1950,Normal,147,3,1,False,,,On contract,Vlaams brabant,meerweg,122,,616,,,,False
4.3201097,50.782617,Sale,1245000,House,House,33355,1640,1966,Excellent,291,4,2,False,50,False,Immediately,Vlaams brabant,grote baan,144,,3200,,2900,,True
4.0252744,50.7607201,Sale,375000,House,House,40123,1570,1955,Normal,130,3,1,False,12,False,On contract,Vlaams brabant,,,1,623,,,,
3.9709758,50.7529396,Sale,269000,House,House,40123,1570,1969,Normal,118,3,1,False,,False,On contract,Vlaams brabant,,,1,331,,,,
4.39620756,50.7374099,Sale,945000,House,House,46352,1640,1976,,180,5,2,False,,False,On contract,Vlaams brabant,avenue de l'aurore,4,2,1688,,,,
4.32626152,50.99390857,Sale,495000,House,House,33657,1861,2026,New,185,3,1,False,15,False,,Vlaams brabant,breemweg wolvertem,,,,,80,,
4.32626152,50.99390857,Sale,515000,House,House,33657,1861,,,170,3,1,False,,False,,Vlaams brabant,breemweg wolvertem,,,,,,,
4.4683195,50.9494793,Sale,285000,House,House,49065,1800,1982,,120,2,1,False,,,On contract,Vlaams brabant,keiputvoetweg,3,,231,,,False,
4.2804389,50.8483697,Sale,799000,House,Villa,29095,1700,1961,Normal,196,5,3,False,,,,Vlaams brabant,marie-henriettelaan,8,1,477,,,,
4.9357247,50.7937378,Sale,399000,House,Villa,0,3300,1974,Normal,248,4,2,,,,On contract,Vlaams brabant,outgaardenstraat,8,,1056,,,,True
4.32626152,50.99390857,Sale,555000,House,House,33657,1861,2026,New,211,3,1,False,19,False,,Vlaams brabant,breemweg wolvertem,,,,,180,,
4.3177724,50.7652939,Sale,1245000,House,House,33355,1630,1966,Excellent,291,4,2,False,50,False,Immediately,Vlaams brabant,grote baan,144,,3200,,2900,,True
4.4347054,50.8985357,Sale,549000,House,House,0,1831,2005,Excellent,220,5,1,False,20,,On contract,Vlaams brabant,schetsstraat,19,,,,70,,False
4.3573607,50.7421877,Sale,299000,House,House,40223,1640,1960,To be renovated,150,3,1,False,8,False,On contract,Vlaams brabant,rue neuve,18,,205,145668,,,False
4.4934054,50.8396036,Sale,575000,House,House,40120,1970,,To be renovated,494,5,1,False,1,,,Vlaams brabant,mechelsesteenweg,138,1,419,,87,,
4.2394244,50.8436281,Sale,599000,House,House,29095,1700,1961,Normal,260,4,2,False,,,,Vlaams brabant,bodegemstraat,42,1,518,,1,,
4.203403,50.9055761,Sale,575000,House,House,29095,1730,1968,Normal,143,4,2,False,,,,Vlaams brabant,witteramsdal,2,1,648,,1,,
4.7138571,50.9516981,Sale,375000,House,House,31419,3110,1964,To be renovated,205,4,1,,,,,Vlaams brabant,torenstraat,28,1,2981,,,,
4.50793125,50.87600652,Sale,579000,House,House,39243,1930,1918,Normal,248,5,1,False,27,False,Negotiable,Vlaams brabant,mechelsesteenweg,486,1,343,,191,,
4.679594,50.90216,Sale,369000,Appartment,Flat,39243,3020,1994,,107,2,1,False,5,False,On contract,Vlaams brabant,heerstraat,24,1,,,,,
4.269853,50.8824525,Sale,188000,Appartment,Flat,31394,1731,1967,To renovate,72,2,1,True,12,False,On contract,Vlaams brabant,breughelpark,16,,,,,,
4.7863034,51.0296851,Sale,540000,House,House,45755,3130,2010,Normal,252,4,2,,,,,Vlaams brabant,kasteelstraat,36,,8836,,,,
4.5129297,50.8654346,Sale,949000,House,House,42482,1933,,,363,4,2,,45,,On contract,Vlaams brabant,jachtveld,10,1,607,,,,
4.7189336,50.8912486,Sale,650000,House,House,31419,3010,1982,,173,3,1,,,,,Vlaams brabant,herfstlaan,51,1,719,,,,
4.8131533,50.8239758,Sale,449000,House,House,44773,3370,1935,,289,5,2,,,,,Vlaams brabant,waversesteenweg,21,,766,,,,
4.2307745,50.9505043,Sale,395000,House,House,39805,1785,1974,,120,3,1,False,,,On contract,Vlaams brabant,slagmolenlaan,6,,484,,,False,
4.11281,50.9084,Sale,429000,House,House,46327,1790,1959,To be renovated,290,4,2,False,,False,On contract,Vlaams brabant,,,,482,,,,True
4.9416585,50.8011651,Sale,260000,House,House,48954,3300,1953,Normal,120,3,2,,,,On contract,Vlaams brabant,groot begijnhof,40,,78,,,,
4.4195985,50.9155581,Sale,359000,Appartment,Flat,42869,1800,2025,New,123,3,1,True,11,,On contract,Vlaams brabant,harensesteenweg,289,,,,,,False
4.2533618,50.7582167,Sale,375000,House,House,45197,1600,1982,Normal,177,3,1,False,15,False,On contract,Vlaams brabant,tobie swalusstraat,45,1,265,,,,
4.317989,50.90748,Sale,689000,House,House,31760,1780,1953,Fully renovated,120,3,1,False,,False,On contract,Vlaams brabant,j. vander vekenstraat,66,,310,,,,
4.6994769,50.8724965,Sale,545000,Appartment,Flat,28618,3000,2002,,100,2,1,True,5,,,Vlaams brabant,albrechtplein,1,,,,,,
4.2920682,50.7902742,Sale,399000,House,MixedBuilding,0,1601,,Fully renovated,174,3,1,,9,,On contract,Vlaams brabant,ruisbroeksesteenweg,251,,253,,60,,
4.2653921,50.8848818,Sale,254000,Appartment,Flat,31394,1731,1977,Normal,110,2,1,,,False,,Vlaams brabant,bronstraat,7,,,,,,
4.1936728,50.908071,Sale,349000,House,House,31830,1730,1951,Normal,169,3,1,False,,False,On contract,Vlaams brabant,muurveld,49,,505,,413,,False
4.5084254,50.8225181,Sale,599000,House,House,46295,3080,,Normal,301,4,1,False,,,,Vlaams brabant,kapellestraat,7,1,228,,93,,
4.30666169,50.94452757,Sale,1450000,House,House,33657,1860,2004,,508,4,2,True,,False,From 01/01/2027,Vlaams brabant,groene weg,3,2,2328,,,,
4.2652065,50.8701784,Sale,425000,House,House,40373,1700,1960,To be renovated,146,3,1,False,,False,,Vlaams brabant,bosstraat,19,,450,,,,False
4.2956595,50.9086722,Sale,625000,House,House,45742,1780,,,245,,4,False,,,,Vlaams brabant,rassel,114,1,226,,,False,
4.689834,50.96906,Sale,499000,Appartment,Flat,42727,3118,2021,Normal,125,2,1,True,20,False,On contract,Vlaams brabant,haachtsesteenweg,3,,,,,,True
4.1624477,50.9117035,Sale,875000,House,House,32719,1730,,Normal,214,4,2,False,,False,On contract,Vlaams brabant,heilsborre,28,2,5884,,5300,False,False
4.35753,50.74594,Sale,795000,House,House,39178,1640,1930,To be renovated,200,5,1,False,20,False,Immediately,Vlaams brabant,,,1,2112,146076,1900,,False
4.7578557,50.8278621,Sale,455000,Appartment,Duplex,48954,3360,2017,Excellent,143,3,1,True,,False,On contract,Vlaams brabant,dorpsstraat,11,,,,,,False
3.9709758,50.7529396,Sale,342000,House,House,46326,1570,1910,To renovate,196,4,1,,,False,On contract,Vlaams brabant,,,2,2392,,,,
4.30666169,50.94452757,Sale,1450000,House,Villa,33657,1860,2004,,508,4,2,True,,False,From 01/01/2027,Vlaams brabant,groene weg,3,2,2328,,,,
4.43312053,50.9147964,Sale,210000,Appartment,Flat,43022,1830,1967,To be renovated,83,2,1,False,,False,On contract,Vlaams brabant,woluwelaan,98,1,,,,,
4.4770139,50.8303452,Sale,1490000,House,House,43156,1950,1978,Normal,322,5,4,False,50,False,On contract,Vlaams brabant,avenue des faisans,21,1,1471,,650,,True
4.5975212,50.7919454,Sale,675000,House,House,40120,3040,,Normal,222,4,2,False,,,,Vlaams brabant,ondersmeysberg,31,,1419,,1030,,True
4.968057,50.981308,Sale,325000,House,House,40859,3270,,,142,3,1,,,,,Vlaams brabant,fonteinstraat,11,1,930,,,,
4.1927627,50.835052,Sale,349000,House,House,29095,1703,1931,Normal,147,3,,False,14,False,,Vlaams brabant,emile eylenboschstraat,23,,61,,,,
4.3153898,50.9054669,Sale,469000,House,House,30482,1780,,New,152,3,1,,,,,Vlaams brabant,schoon dal,49,1,256,,,,
4.3289994,50.7363806,Sale,775000,Appartment,Flat,42924,1640,,To be renovated,,3,1,False,,,,Vlaams brabant,hallesesteenweg,188,,,,,,
4.7116493,50.9090457,Sale,520000,Appartment,Flat,28618,3012,2016,Excellent,135,3,1,True,20,,,Vlaams brabant,aarschotsesteenweg,117,,,,,,
4.3396852,50.941596,Sale,469000,House,House,33802,1860,1952,,161,4,1,,,False,Immediately,Vlaams brabant,vilvoordsesteenweg,67,1,460,,,,
4.6206924,51.0060934,Sale,581000,House,House,42943,3140,2025,,181,3,1,,,,On contract,Vlaams brabant,mechelsebaan,88,,501,,,,
4.301476,51.01043,Sale,325000,House,House,43022,1840,1971,To be renovated,96,3,1,False,,False,On contract,Vlaams brabant,nachtegaalstraat,13,,262,,,,
4.3199411,50.7665858,Sale,1250000,House,House,47359,1650,1991,Normal,392,6,5,False,40,,Immediately,Vlaams brabant,navetstraat,24,,1000,,800,,False
4.50775,50.82595,Sale,235000,Appartment,Flat,42447,3080,1960,To be renovated,,1,1,False,,,,Vlaams brabant,,,,,,,,
4.6221042,50.7580083,Sale,350000,House,House,45742,3040,1950,,168,3,1,False,,,On contract,Vlaams brabant,bergstraat,7,,2764,,,False,
4.6013689,50.9673813,Sale,335000,House,House,42943,3190,1930,To renovate,161,3,1,,,,,Vlaams brabant,wespelaarsebaan,244,,1021,,,,
4.294319,51.0154,Sale,569000,House,House,43022,1840,2018,Normal,239,4,2,False,,False,Negotiable,Vlaams brabant,blauwenhoek,17,,459,,,,
4.2454235,50.7636931,Sale,869000,House,House,31453,1600,2002,Excellent,294,4,2,,,,,Vlaams brabant,halleweg,1,1,2429,,,,True
4.4645572,50.8848687,Sale,645000,House,House,29151,1930,2002,,285,5,1,False,,,,Vlaams brabant,fabrieksstraat,50,1,511,,,False,
4.2566219,50.8011654,Sale,775000,House,House,42924,1600,,Normal,308,5,1,False,,False,,Vlaams brabant,rattendaal,4,1,1348,,,,
4.7533521,50.9952301,Sale,299000,Appartment,Duplex,38138,3128,2009,,121,2,1,True,,,On contract,Vlaams brabant,betekomsestraat,4,1,,,,False,
4.300431,50.90717,Sale,275000,House,House,43022,1780,,To be renovated,105,2,1,False,,False,On contract,Vlaams brabant,guido gezellestraat,20,,120,,,,
4.2743163,50.888001,Sale,477650,House,House,31760,1730,,Excellent,188,3,1,False,,False,,Vlaams brabant,sint-corijnsweg asse,,1,202,,,,
4.513121,50.81821,Sale,1300000,House,House,33654,3080,,,318,6,3,False,,False,On contract,Vlaams brabant,hertenbergstraat,20,,,,300,,
4.009245,50.738563,Sale,409000,House,House,30482,1570,,New,156,3,1,,,,,Vlaams brabant,augusta marcouxstraat,3,1,759,,,,
5.0736625,50.8594086,Sale,398000,House,House,43470,3440,2008,,202,2,1,False,17,,On contract,Vlaams brabant,terhagenstraat,5,1,813,,,False,
4.7353877,50.9646361,Sale,749000,House,House,48954,3110,1999,Normal,370,4,2,,,False,On contract,Vlaams brabant,steenweg op gelrode,19,2,1668,,780,False,
4.2679796,50.9948833,Sale,442438,House,House,30482,1840,,New,138,3,1,,,,,Vlaams brabant,sint genovevastraat,34,,209,,,,
4.3078262,50.9220722,Sale,750000,House,Villa,46106,1780,1986,Normal,238,5,2,False,,False,On contract,Vlaams brabant,neerhoflaan,130,,1227,,985,,
4.3785596,50.9356235,Sale,795000,House,Villa,39354,1850,1995,Normal,332,5,2,False,25,False,On contract,Vlaams brabant,,,2,1431,,805,,
4.277811,50.8071887,Sale,449000,House,House,42289,1600,1899,Normal,197,3,2,,,False,,Vlaams brabant,bezemstraat,104,,228,,92,,
4.2711033,50.7866274,Sale,280000,House,House,45647,1600,1918,,119,1,1,False,,,,Vlaams brabant,petrus basteleusstraat,89,,151,,,False,
4.009245,50.738563,Sale,389000,House,House,30482,1570,,New,156,3,1,,,,,Vlaams brabant,augusta marcouxstraat,3,1,331,,,,
4.2391853,50.7417425,Sale,280000,Appartment,Flat,45647,1500,2021,,69,1,1,True,6,,,Vlaams brabant,devlemincklaan,4,,,,,False,
4.50775,50.82595,Sale,500000,House,House,46295,3080,1965,Normal,181,3,1,False,,,,Vlaams brabant,,,1,462,,1,,
4.2687418,50.9948303,Sale,433089,House,House,30482,1840,,New,137,3,1,,,,,Vlaams brabant,st.-niklaasstraat,4,,233,,,,
4.1865409,50.92078,Sale,339000,House,House,38423,1730,1930,To be renovated,120,3,1,False,,False,,Vlaams brabant,kelestraat,44,,220,,,,False
4.2679796,50.9948833,Sale,435236,House,House,30482,1840,,New,146,3,1,,,,,Vlaams brabant,st.-genovevastraat,34,,233,,,,
4.8340541,50.9977306,Sale,229000,House,House,38138,3200,1930,,128,2,1,False,,,,Vlaams brabant,herseltsesteenweg,151,,236,,,False,
4.1808317,50.8698353,Sale,635000,House,House,40123,1740,2002,Normal,258,3,1,False,28,False,On contract,Vlaams brabant,,,1,600,,,,
4.2361939,51.0199343,Sale,415000,House,Villa,33657,1840,1918,Normal,258,4,2,False,,False,On contract,Vlaams brabant,opdorpstraat,49,1,500,,,,
5.0322917,50.99841,Sale,850000,House,Villa,43470,3294,1962,,344,5,1,False,50,,,Vlaams brabant,turnhoutsebaan,95,4,5724,,,False,
4.5880687,50.7885995,Sale,335000,Appartment,Flat,31820,3040,,New,65,1,1,,5,,,Vlaams brabant,,,,,,,,
4.2865989,50.7946294,Sale,385000,Appartment,Duplex,31453,1600,2018,,132,3,2,,18,,,Vlaams brabant,dennenlaan,32,,,,,,
4.4592974,50.8610856,Sale,1550000,House,House,43156,1950,1920,Normal,400,6,4,False,,False,On contract,Vlaams brabant,,,,49,,4500,,False
4.7020795,50.8826559,Sale,410000,Appartment,Flat,28618,3000,1976,Excellent,119,2,1,True,6,,,Vlaams brabant,vital decosterstraat,83,1,,,,,
3.9407323,50.7168215,Sale,575000,House,House,46326,1547,1875,To be renovated,187,3,1,,,False,On contract,Vlaams brabant,,,,26360,,,,
4.2312233,51.0131691,Sale,439572,House,House,30482,1840,,New,142,3,1,,,,,Vlaams brabant,zwaluwstraat,59,,590,,,,
4.29273,50.75747,Sale,350000,House,House,30556,1650,,Normal,115,3,1,False,,False,Immediately,Vlaams brabant,kerkhofstraat,114,,,,,False,
4.6932732,50.8820888,Sale,625000,Appartment,Flat,28618,3000,1989,,147,3,1,True,70,,,Vlaams brabant,tessenstraat,11,,,,,,
4.2312233,51.0131691,Sale,491000,House,House,30482,1840,,New,173,3,1,,,,,Vlaams brabant,zwaluwstraat,59,,820,,,,
4.4516069,50.858292,Sale,279000,Appartment,Flat,39203,1932,1973,Normal,80,2,1,True,8,False,On contract,Vlaams brabant,lenneke marelaan,40,,,,,,
4.2848463,50.8459689,Sale,189000,Appartment,Flat,31453,1700,1963,Excellent,73,1,1,True,,,,Vlaams brabant,serenadestraat,2,,,,,,
4.782153,50.89038,Sale,270000,Appartment,Flat,42727,3210,1976,To be renovated,70,1,1,True,,False,On contract,Vlaams brabant,diestsesteenweg,104,1,,,,,
4.29273,50.75747,Sale,350000,House,House,30556,1651,,Normal,115,3,1,False,,False,Immediately,Vlaams brabant,kerkhofstraat,114,,,,,False,
4.31198395,50.9114808,Sale,495000,House,House,31760,1780,1958,To be renovated,113,2,1,False,,False,On contract,Vlaams brabant,haagdoornlaan - avenue des aubépines,4,1,704,,,,
4.7383693,50.9951606,Sale,200000,House,House,42943,3128,1949,To be renovated,147,3,1,,,,,Vlaams brabant,baalsebaan,211,1,350,,,,
4.7647438,50.8789077,Sale,1350000,House,Villa,39290,3010,,,449,5,1,,40,,,Vlaams brabant,lange lostraat,104,2,17500,,,,
4.7647438,50.8789077,Sale,1550000,House,Villa,39290,3010,,,449,5,1,,40,,,Vlaams brabant,lange lostraat,104,2,61000,,,,
4.4436597,50.9154567,Sale,375000,Appartment,Flat,49065,1830,2016,,115,3,2,False,8,,On contract,Vlaams brabant,merelplein,19,,,,,False,
4.1866008,50.9741002,Sale,140000,Appartment,FlatStudio,31177,1745,2003,Normal,49,1,1,,,,Negotiable,Vlaams brabant,stationsstraat,49,,,,,,
4.7318429,50.8980416,Sale,595000,House,House,28618,3010,2009,,190,3,1,,28,,,Vlaams brabant,wilselsesteenweg,2,1,249,,,,
4.6277379,51.0037474,Sale,533250,Appartment,GroundFloor,30391,3140,2026,Excellent,119,2,1,True,,,On contract,Vlaams brabant,sint michielsstraat,11,,,,,,
4.284657,50.7779545,Sale,265000,Appartment,Flat,31453,1601,1965,Fully renovated,91,2,1,,,,,Vlaams brabant,fabriekstraat,345,1,,,,,
4.2780145,50.8851757,Sale,247500,Appartment,Flat,31394,1731,1978,Normal,92,2,1,True,,False,On contract,Vlaams brabant,laarbeeklaan,42,,,,,,
4.2557051,50.8001185,Sale,549000,House,Villa,40373,1600,1978,Normal,227,5,3,,,False,On contract,Vlaams brabant,kasteelstraat,25,2,1328,,,,
4.7183986,50.8998059,Sale,595000,House,House,28618,3010,1998,,244,4,1,,16,,,Vlaams brabant,fazantenlaan,16,1,247,,90,,
4.0252744,50.7607201,Sale,425000,House,House,40123,1570,1943,To be renovated,226,4,1,False,,False,On contract,Vlaams brabant,,,2,3505,,,,
4.8606034,50.8374593,Sale,587000,House,House,41023,3370,,New,,,,,,,,Vlaams brabant,groenstraat,21,,971,,,,
4.3185396,50.8949065,Sale,695000,House,Villa,45996,1780,1964,Normal,315,4,2,False,30,False,On contract,Vlaams brabant,chaussée romaine,974,1,1225,117226,1000,,False
4.2668079,50.8836336,Sale,299750,Appartment,Flat,31394,1731,1980,Normal,106,3,1,False,,False,On contract,Vlaams brabant,termolenhoflaan,54,1,,,,,
4.693758,50.881,Sale,295000,Appartment,Flat,39243,3000,1972,Normal,78,1,1,True,,False,On contract,Vlaams brabant,fonteinstraat,139,,,,,,
4.56459,50.92136,Sale,540000,House,House,39617,1910,,New,207,4,2,False,17,False,Immediately,Vlaams brabant,binnenveldstraat,11,,,,,False,
4.8606034,50.8374593,Sale,578000,House,House,41023,3370,,,,,,,,,,Vlaams brabant,groenstraat,21,,816,,,,
4.3189085,50.7315436,Sale,380000,House,House,0,1652,1899,To be renovated,162,3,1,False,22,False,On contract,Vlaams brabant,steenweg naar halle,369,,650,,407,,False
4.9689875,50.7993328,Sale,340000,House,House,0,3300,1937,Excellent,170,4,2,,,,,Vlaams brabant,sint-truidense stnwg,315,,,,,,
4.1083857,50.8906491,Sale,325000,House,Bungalow,31323,1790,1976,Normal,152,4,1,,14,False,,Vlaams brabant,esdoornlaan,11,1,314,,139,,False
4.47134,50.88732,Sale,282000,Appartment,Flat,39617,1930,,Normal,133,2,1,False,,False,Immediately,Vlaams brabant,nijverheidsstraat,4,,,,,False,
4.346983,50.91036,Sale,199000,Appartment,Duplex,43022,1853,1956,To be renovated,90,2,2,False,,False,,Vlaams brabant,oude mechelsestraat,46,,,,,,
4.68555,50.87528,Sale,575000,House,House,39243,3000,,Normal,172,4,1,False,,False,On contract,Vlaams brabant,tervuursevest,292,1,,,,,
4.1180489,50.7952811,Sale,435134,House,House,38144,1755,,New,190,3,1,,,,,Vlaams brabant,,,1,367,,,,
4.2048959,50.9054755,Sale,485006,House,House,38144,1730,,New,132,3,1,,,,,Vlaams brabant,,,,480,,,,
4.0476199,50.7874348,Sale,375000,House,House,42982,1755,1955,To renovate,286,6,1,False,,False,On contract,Vlaams brabant,vreckom,35,1,1378,,1378,,False
4.4288595,50.9295932,Sale,240000,Appartment,Flat,31320,1800,1938,Excellent,69,1,1,,12,,Immediately,Vlaams brabant,franklin rooseveltlaan,55,,,,,,False
4.515505,50.8180614,Sale,1890000,House,House,43156,3080,1972,Normal,460,7,4,False,,False,On contract,Vlaams brabant,vossenlaan,18,2,2756,,1100,,True
4.7190247,50.9013183,Sale,295000,Appartment,Flat,42958,3010,1999,Excellent,65,2,1,True,4,False,,Vlaams brabant,edelzangerslaan,6,,,,,,
4.224038,50.98842,Sale,369000,House,House,31760,1785,1966,To be renovated,150,3,1,False,,False,On contract,Vlaams brabant,middelstraat,98,1,985,,,,
4.482981,50.75528,Sale,600000,House,House,43417,1560,1952,To be renovated,193,3,1,False,,False,On contract,Vlaams brabant,waversesteenweg,120,1,4910,,4500,,
4.5458905,50.8074589,Sale,697000,House,House,27612,3080,1954,Excellent,240,5,3,False,95,False,On contract,Vlaams brabant,hulststraat,45,,1240,,900,,
4.646146,50.84608,Sale,665000,House,House,39243,3060,2025,New,175,4,1,False,22,False,On contract,Vlaams brabant,nijvelsebaan,37,,,,,,
4.35753,50.74594,Sale,1245000,House,Villa,49240,1640,1978,Normal,403,5,2,False,45,False,On contract,Vlaams brabant,,,2,1280,,900,,False
4.72315,50.88421,Sale,385000,House,MixedBuilding,39243,3010,,,153,4,1,False,,False,On contract,Vlaams brabant,diestsesteenweg,165,,,,,,
4.2576883,50.8895316,Sale,389000,House,House,31394,1731,1963,Normal,186,3,1,False,,False,On contract,Vlaams brabant,jan de keersmaeckerstraat,230,1,173,,,,
4.231724,50.95739,Sale,354000,Appartment,Flat,31760,1785,2025,Excellent,94,2,1,True,8,False,,Vlaams brabant,koning albertstraat,16,,,,,,
4.965042,51.04416,Sale,895000,House,Villa,39243,3271,1991,,259,3,1,False,,False,Negotiable,Vlaams brabant,grensstraat,58,1,2196,,,,True
4.230788,50.95745,Sale,375000,Appartment,Flat,31760,1785,2025,Excellent,103,2,1,True,8,False,,Vlaams brabant,koning albertstraat,18,,,,,,
4.2884853,50.9065673,Sale,329000,House,Bungalow,31323,1730,1972,To be renovated,110,2,1,,15,False,On contract,Vlaams brabant,j. van doorslaerlaan,65,1,457,,300,,False
4.7062796,50.8667628,Sale,625000,House,House,48954,3001,,Fully renovated,145,4,1,,,,,Vlaams brabant,zegelaan,8,,250,,,,
4.646283,50.84632,Sale,625000,House,House,39243,3060,2025,New,165,3,1,False,19,False,On contract,Vlaams brabant,nijvelsebaan,31,,,,,,
4.66114,50.99691,Sale,898000,House,House,32723,3140,1990,,377,4,2,False,,False,On contract,Vlaams brabant,oude boomstraat,3,2,3293,,,,
4.80648842,50.38312495,Sale,345000,House,House,38584,5170,1998,To be renovated,122,3,1,False,20,False,,Namur,rue de la tour,9,1,3958,,,,
5.0833333,50.4833333,Sale,350000,House,House,43736,5300,1849,,143,5,1,False,,False,On contract,Namur,,,,1721,74158,,,
4.7042186,50.4796529,Sale,1199000,House,House,44166,5190,2000,Excellent,,5,2,False,121,False,On contract,Namur,,,4,11413,89417,11002,,True
4.8718068,50.4674593,Sale,259000,Appartment,Duplex,43736,5000,2007,Excellent,87,2,1,True,,False,On contract,Namur,,,,,11033,,,
4.79546868,50.42417645,Sale,365000,House,House,40927,5020,1960,Normal,164,4,1,False,34,False,On contract,Namur,rue de la cité,14,1,1079,,800,,
4.4781925,50.0084273,Sale,230000,House,Chalet,47452,5660,2023,Excellent,62,3,1,,40,,On contract,Namur,rue la forestière,240,,2507,28366,,,
